id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,Interaction count
118743846,CTV_PowerPlay,10,6556,6482,624,308,3,60.6423430689,60-69,766,7,394,98,492,492,394,98,6,2.3323678494,28027.3771249744,0.5336583483,0.0755426953,0.13888597,0,59,0.0031559797,0.0026760611,0.0026879509,175,242
119149614,curiousceramics,10,2952,154,372,8,3,50.4943252142,50-59,598,6,38,86,124,124,38,86,6,2.4319333816,984.8565018611,0.0806909619,0.1561762392,0.3997941,0,59,2.4366396853390634E-4,2.642187E-4,2.674237E-4,25,9
119453781,ESG_Solutions,10,193,255,173,7,0,31.6198571896,30-39,454,2,2,1,3,3,2,1,7,3.3939174511,0,8.778161481489067E-4,0.1666666667,1,0,59,6.257457047376092E-5,2.0324514E-5,2.0571053E-5,77,7
119552413,MinaGirgis_,10,5242,193,212,1,2589,41.0521334803,40-49,685,6,1,1,2,2,1,1,3,2,0,8.273692819691865E-5,0,0,49,134,2.229792226986586E-4,1.3549677E-5,1.3714035E-5,181,5
119563210,ChairmanDenis,10,683,112,189,3,0,28.4895632888,20-29,548,4,1,2,3,3,1,2,7,3.3696596669,0,5.657872909358423E-4,0.1666666667,0.5,0,59,5.2223113463920244E-5,1.3549677E-5,1.3714035E-5,25,1
119711865,dexterchaos,10,2492,183,440,2,787,47.4612988274,40-49,651,6,40,107,147,147,40,107,6,2.3316437364,1030.6107163742,0.0427496615,0.1091696953,0.28894082,0,59,1.4265540570426385E-4,2.7776835E-4,2.811377E-4,77,24
119827702,Dleebosh,10,6272,637,1116,15,3,54.7018320864,50-59,749,7,175,282,457,457,175,282,6,2.1194786387,17731.2738520889,0.2927274163,0.0791489117,0.21934384,0,59,0.0010023053,0.0011923715,0.001206835,25,194
119911112,james_ogrady,10,3106,322,731,8,183,41.6790088236,40-49,611,6,13,43,56,56,13,43,6,2.4703113686,1047.4649840597,0.0206700938,0.1642857143,0.37979797,0,59,1.0871836618073989E-4,9.484774E-5,9.599824E-5,175,11
120217372,esmecomfort,10,17689,837,659,46,40,48.2718209783,40-49,747,8,21,24,45,45,21,24,6,2.6650977552,409.1090839778,0.0245287654,0.0974747475,0.27935606,0,59,1.458888217114084E-4,1.4904643E-4,1.5085438E-4,175,9
120965356,marsofearth,10,2228,117,179,6,13,21.2757835456,20-29,551,6,1,3,4,4,1,3,7,2.8182476466,0,0.0072676982,0.25,0.8333333,0,59,5.409653606626543E-5,1.3549677E-5,1.3714035E-5,25,0
121486117,GamingCounsel,10,11628,3719,295,232,17,53.5034950465,50-59,748,8,0,0,0,0,0,0,0,0,0,0,0,0,40,120,4.766339181938244E-5,0,0,37,3
121492132,free2choose80,10,543,78,372,1,0,16.5504634468,10-19,582,5,0,7,7,7,0,7,7,3.1574375679,0,0,0.2619047619,0.2857143,0,279,4.766339181938244E-5,0,6.8570175E-6,175,5
121644639,GSawision,10,33139,840,2001,45,51,54.1257522882,50-59,777,9,52,119,171,171,52,119,6,2.3392469225,7921.1476406396,0.0821526757,0.1118679051,0.2425685,0,59,2.3119650001525706E-4,3.590664E-4,3.6342192E-4,175,58
121785205,RonnieNDP,10,1967,150,374,4,463,44.0573048505,40-49,600,6,45,90,135,135,45,90,7,2.4377262853,1527.5909860376,0.0629109383,0.1383084577,0.28478712,0,59,1.809585003901791E-4,3.1164257E-4,3.154228E-4,25,26
121853848,KikkiPlanet,10,88490,9211,8167,301,8618,63.9543795024,60-69,925,10,134,177,311,311,134,177,6,2.2682838523,45964.2319134624,0.087523153,0.0318016803,0.105879396,0,59,6.542788740688233E-4,9.146032E-4,9.1884035E-4,175,409
122053347,JustplainCarrie,10,26639,762,848,28,10,50.3182707675,50-59,778,9,96,129,225,225,96,129,6,2.2802317161,4810.6028190032,0.1222614753,0.0826190476,0.25337407,0,59,3.3936427548705286E-4,6.571593E-4,6.651307E-4,77,34
122155951,DisDrivenLife,10,1543,4192,891,190,2,48.9807351908,40-49,738,6,1,1,2,2,1,1,1,1,0,8.095914281419891E-5,0,0,125,276,3.177448371356425E-4,1.3549677E-5,1.3714035E-5,128,45
122176481,JuiceGniposky,10,1716,354,351,4,1,42.7905884862,40-49,655,6,122,95,217,217,122,95,7,2.4786386676,1763.3284688473,0.200703761,0.0916111964,0.32624114,0,59,5.955378253074264E-4,8.333051E-4,8.434132E-4,25,46
122865295,reg_martin,10,50,35,107,0,27,19.8172052202,10-19,173,2,0,5,5,5,0,5,7,2.9960188201,0,0,0.35,0.4,0,383,4.766339181938244E-5,0,6.8570175E-6,25,4
122912745,mrhetjha,10,4273,75,257,0,4,43.183215344,40-49,644,7,0,3,3,3,0,3,10,5.7466521896,0,0,0.5,1,0,233,4.766339181938244E-5,0,6.8570175E-6,131,0
123035624,WaffleWolfer,10,1446,22,23,2,31,24.7533441756,20-29,584,5,0,0,0,0,0,0,0,0,0,0,0,0,95,220,4.766339181938244E-5,0,0,86,0
123104917,nicole_paul,10,660,371,682,9,13,60.2989865343,60-69,655,5,29,40,69,69,29,40,6,2.4996379435,3116.7045673547,0.0290973055,0.1114663257,0.35753933,0,59,1.9298601907542486E-4,2.0324514E-4,2.0571053E-4,182,14
123119092,LabradorPike,10,3413,743,911,14,12,43.4144581485,40-49,704,6,24,41,65,65,24,41,6,2.5807385952,2488.3578086051,0.0190858142,0.1637019231,0.3,0,59,2.006306684414262E-4,1.6937095E-4,1.6456842E-4,147,12
123151726,EsmirMilavic,10,33722,1205,1627,50,395,59.7453049586,50-59,769,9,42,77,119,119,42,77,6,2.4670528602,1621.9704836056,0.0554078705,0.1041874377,0.2616729,0,59,2.7970031583714774E-4,2.9131805E-4,2.9485175E-4,182,33
123279913,WrightRyan,10,13696,275,147,16,28,54.4010103912,50-59,743,8,23,15,38,38,23,15,6,2.8345401883,27.1297326298,0.0263423099,0.1813655761,0.35987905,0,59,1.1605693636231526E-4,1.6259612E-4,1.6456842E-4,175,22
124216813,LiciaCorbella,10,735,1827,176,92,5,50.3980252279,50-59,711,4,71,11,82,82,71,11,7,2.8262128892,478.4336849617,0.0532023594,0.1278229449,0.20762132,0,59,4.06208576728278E-4,4.8778835E-4,4.937053E-4,175,32
124236594,SNoutreach,10,125,176,50,12,0,34.8541698834,30-39,433,2,2,1,3,3,2,1,7,3.377986966,5.6619725707,0.0038458861,0,0,0,59,7.823571773760271E-5,2.0324514E-5,2.0571053E-5,77,1
124295860,MakinsonAQ,10,2375,662,904,16,22,42.2224166373,40-49,681,6,129,163,292,292,129,163,6,2.2979724837,8773.8113950805,0.180801803,0.0945487925,0.27238482,0,59,5.507711105700527E-4,8.80729E-4,8.9141226E-4,25,47
124302756,VassyKapelos,10,19543,6635,3951,182,795,60.7044600613,60-69,799,8,148,149,297,297,148,149,6,2.3146270818,38895.1881235627,0.1264805479,0.0478091728,0.13871141,0,59,9.001449785248817E-4,0.0010094509,0.0010148386,175,113
124342294,Brightheart002,10,2944,50,97,1,200,34.7447631235,30-39,578,6,3,5,8,8,3,5,7,3.4098479363,2.6359187455,0.0011674397,0.1785714286,0.53333336,0,59,6.671435040763346E-5,2.7099353E-5,2.742807E-5,175,4
124502440,ABPremierComms,10,4667,5847,5856,158,6,61.4092143301,60-69,767,7,122,126,248,248,122,126,6,2.3913830558,33472.4987840446,0.0861614826,0.0259729659,0.139656,0,59,7.992777196607292E-4,8.333051E-4,8.434132E-4,175,139
125647874,GSantos0697,10,5599,118,126,0,851,42.0067300299,40-49,691,6,0,0,0,0,0,0,0,0,0,0,0,0,0,707,4.766339181938244E-5,0,0,281,7
125712591,LucaMelchionda,10,131,44,251,0,21,19.5709889235,10-19,337,3,0,2,2,2,0,2,5,2.9285714286,0,0,0,0,42,534,4.766339181938244E-5,0,6.8570175E-6,197,2
125848560,stevem20,10,7915,528,179,30,340,40.6551522358,40-49,732,7,2,2,4,4,2,2,6,2.8106444605,0,0.0088891818,0.0833333333,1,0,59,5.826027095134241E-5,2.0324514E-5,2.0571053E-5,77,2
125875248,ericdemers_mtl,10,3208,9302,9232,211,6,62.8802322948,60-69,739,7,451,470,921,921,451,470,6,1.9963794352,226165.738029992,0.4790339196,0.0217957796,0.10136219,0,59,0.0020346146,0.0030622268,0.003099372,77,44
126062120,melaniejching,10,7818,544,694,31,609,60.3113654716,60-69,669,7,23,49,72,72,23,49,6,2.4210716872,953.1398629743,0.046420828,0.125,0.3055195,0,59,1.485858039199001E-4,1.6259612E-4,1.6456842E-4,175,7
126191957,LMacB,10,1193,105,96,5,85,40.5318067444,40-49,608,5,3,4,7,7,3,4,7,3.1589427951,1.0662385228,0.0012994074,0.1666666667,0.4,0,59,5.821101035683384E-5,2.7099353E-5,2.742807E-5,182,4
126693754,MomsGB,10,7486,182,118,1,3276,43.602789687,40-49,741,7,2,2,4,4,2,2,1,1,0,1.6551228476954845E-4,0.0833333333,1,110,248,3.177448371356425E-4,2.0324514E-5,2.0571053E-5,101,42
126727928,JsP_lenore,10,4664,154,1997,0,434,43.5412500413,40-49,528,6,4,0,4,4,4,0,0,0,0,0.0106198904,0.4166666667,0.8333333,0,15,6.399496156156001E-5,3.3874192E-5,0,77,33
127310706,_Brennaluz,10,15452,665,362,2,8,34.0502264576,30-39,738,7,0,0,0,0,0,0,0,0,0,0,0,0,98,223,4.766339181938244E-5,0,0,89,0
127551326,packermanno,10,13,5,109,0,0,16.2021988767,10-19,25,1,0,1,1,1,0,1,8,3.6178067318,0,0,0,0,0,62,4.766339181938244E-5,0,6.8570175E-6,182,0
127901611,Rambojks,10,1741,64,160,0,16,31.933791127,30-39,626,6,1,1,2,2,1,1,7,3.0970311369,0,0.0018324255,0,0,0,59,4.9898166797253515E-5,1.3549677E-5,1.3714035E-5,77,6
128028442,dohRG,10,19422,946,1091,52,12,48.9336825511,40-49,759,8,12,25,37,37,12,25,7,2.5916002896,104.5151304566,0.0226333796,0.0840840841,0.27833334,0,59,1.0485193595333791E-4,8.80729E-5,8.914123E-5,77,1
128287465,youssefamane,10,757,402,657,9,0,42.6383807085,40-49,617,4,106,97,203,203,106,97,7,2.4391745112,313.7437727443,0.2287834596,0.1800468224,0.47064018,0,59,7.212382655808875E-4,7.249077E-4,7.337009E-4,25,49
130278992,JuanmaGalvan,10,7755,124,166,2,4235,24.991740648,20-29,550,7,1,1,2,2,1,1,2,1.5,0,8.271798374069241E-5,0,0,77,173,2.4481546444683235E-4,1.3549677E-5,1.3714035E-5,69,0
130341846,MichaelVStewart,10,3191,489,1999,5,6,28.3163095508,20-29,535,6,3,21,24,24,3,21,7,2.7729905865,13.8149007488,9.944038603021481E-4,0.2155797101,0.3809524,0,59,5.6859411935780956E-5,2.7099353E-5,2.742807E-5,175,1
131175096,billmilliken,10,10846,1009,1425,34,565,50.4124748804,50-59,720,8,27,41,68,68,27,41,7,2.6650977552,333.39488125,0.058303878,0.1545215101,0.40862745,0,59,2.5355076162923685E-4,1.8969548E-4,1.9199649E-4,175,19
131324734,l_gowan,10,4830,456,1044,8,38,47.4028796837,40-49,681,7,13,28,41,41,13,28,7,2.6915278783,97.8854862619,0.0179653233,0.1762195122,0.472043,0,59,1.0657244377682239E-4,9.484774E-5,9.599824E-5,175,7
131527548,mike_toscano,10,543,74,288,0,1,25.53472138,20-29,483,4,4,10,14,14,4,10,7,2.7729905865,93.6511129204,0.0152138128,0.2142857143,0.58181816,0,59,7.616229118314244E-5,3.3874192E-5,3.4285087E-5,25,2
131647033,gotta_be_kd_03,10,839,132,440,0,122,30.9365387936,30-39,435,5,2,6,8,8,2,6,7,2.9359160029,3.1117161917,0.0046944823,0.0714285714,0.2,0,59,5.498142947186374E-5,2.0324514E-5,2.0571053E-5,77,4
131859786,Sandy1Canada,10,5523,201,500,5,515,47.5716448647,40-49,634,7,18,42,60,60,18,42,6,2.4322954381,462.9157791882,0.0207101575,0.0966101695,0.23837209,0,59,8.803913791715299E-5,1.2872192E-4,1.3028333E-4,77,5
131860405,wwwbikerider,10,14293,297,452,12,1422,44.1686719186,40-49,710,8,3,11,14,14,3,11,7,3.0619116582,16.5077757035,0.0011312147,0.1043956044,0.22727273,0,59,6.709393866321591E-5,2.7099353E-5,2.742807E-5,175,6
131968998,nickfaye,10,11434,889,344,21,0,51.0641517744,50-59,763,7,7,2,9,9,7,2,7,3.2288196959,10.2973646765,0.0028551214,0.2361111111,0.51785713,0,59,6.911049620301658E-5,5.4198706E-5,5.485614E-5,25,24
131986093,bradrichert,10,5747,744,1184,38,58,55.110978716,50-59,696,7,15,43,58,58,15,43,7,2.585083273,1410.0459222453,0.0143042994,0.1025408348,0.2459596,0,59,9.76459414601711E-5,1.0839741E-4,1.0971228E-4,182,22
132021619,djsteverapson,10,335,113,346,3,14,36.182151148,30-39,534,4,5,15,20,20,5,15,7,2.670166546,3270.5676257915,0.0111772774,0.0763157895,0.20952381,0,59,6.279594073324892E-5,4.064903E-5,4.1142106E-5,175,14
132294267,jmbryden,10,574,4201,225,200,1,56.1563047616,50-59,716,4,334,60,394,394,334,60,6,2.4384503983,5905.0756401219,0.5203630766,0.096892316,0.17494021,0,59,0.0031248986,0.0022695707,0.0022971008,175,71
132298022,Notemash7,10,8016,212,443,1,51,47.6284299759,40-49,740,7,0,1,1,1,0,1,10,5.8863554108,0,0,0,0,0,394,4.766339181938244E-5,0,6.8570175E-6,131,38
132315750,nglrss,10,3089,111,190,0,4,58.2626532623,50-59,580,5,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,489,4.766339181938244E-5,0,6.8570175E-6,197,0
132575271,LouArab,10,4135,1292,829,49,7,61.201539977,60-69,747,7,161,102,263,263,161,102,6,2.4406227371,8956.6796858855,0.2143752768,0.0695440165,0.19534504,0,59,9.159874727128022E-4,0.0010975238,0.0011039798,175,241
132675721,valeriav_ayala,10,16909,825,1715,0,600,36.407097811,30-39,739,7,8,6,14,14,8,6,5,2.5,52,6.887664827670333E-4,0.0549450549,0.32142857,31,107,7.309451876586533E-4,6.0973543E-5,5.485614E-5,108,22
132950661,gmohamed111,10,8232,690,2002,14,1438,50.8553196886,50-59,663,7,6,39,45,45,6,39,6,2.5543084721,170.2071270739,0.0107572359,0.2161616162,0.31976745,0,59,1.0161368635217337E-4,4.742387E-5,4.799912E-5,175,9
133063614,AdvertiseCanada,10,9799,356,132,4,0,43.8987394782,40-49,612,7,4,7,11,11,4,7,7,3.0253439537,14.5253067407,0.0022895403,0.1090909091,0.13636364,0,59,5.440398314952323E-5,3.3874192E-5,3.4285087E-5,77,1
133106532,SylvanaRdz,10,10820,330,532,2,72,42.2330075707,40-49,702,7,0,0,0,0,0,0,0,0,0,0,0,0,68,158,4.766339181938244E-5,0,0,60,11
134511670,d_joue,10,29635,1220,870,25,118,56.7879380013,50-59,786,8,16,17,33,33,16,17,6,2.6929761043,1369.2536041922,0.0227436729,0.1098484848,0.3061594,0,59,2.810461270073972E-4,1.1517225E-4,1.16569296E-4,145,11
134881959,httpinfocoms,10,153,5,10,0,0,11.8833382982,10-19,55,2,0,0,0,0,0,0,0,0,0,0,0,0,121,268,4.766339181938244E-5,0,0,114,6
134890691,dwallbridge,10,8689,722,1311,24,2,52.8930370918,50-59,743,7,116,198,314,314,116,198,6,2.1875452571,12346.5266093159,0.1607886605,0.0766467919,0.23311834,0,59,5.880690880553686E-4,7.926561E-4,8.0227107E-4,147,185
135260229,McIverWealth,10,1736,294,279,2,1,38.1660201418,30-39,545,4,2,2,4,4,2,2,8,4.2585083273,2951.8623666277,1.938952402119067E-4,0,0,0,59,8.514124698645533E-5,2.0324514E-5,2.0571053E-5,175,12
135269277,teritarose,10,7192,267,291,2,87,42.2033888767,40-49,677,7,2,4,6,6,2,4,7,3.1911658219,13.2881847111,1.6025863950973497E-4,0.1333333333,0.13333334,0,59,6.845803231391448E-5,2.0324514E-5,1.3714035E-5,25,5
135292251,RitchieTrev,10,2454,452,731,15,17,41.0860837465,40-49,640,6,54,95,149,149,54,95,6,2.425416365,3509.584471687,0.0721358324,0.1033919826,0.33212122,0,59,3.1580178055453425E-4,3.726161E-4,3.7713596E-4,182,13
135563317,alexjbushell,10,1563,341,1220,9,3,37.344690924,30-39,626,6,66,136,202,202,66,136,6,2.3044895004,3397.3972653479,0.1538720203,0.1351164967,0.38777196,0,59,4.32563315792181E-4,4.5391417E-4,4.5942017E-4,25,4
136159866,KDamman,10,2327,599,504,31,9,42.7421476984,40-49,641,6,73,60,133,133,73,60,6,2.3993482983,3817.7267763633,0.1831926898,0.1672932331,0.42939395,0,59,7.651938367975165E-4,5.0133804E-4,5.074193E-4,175,8
136226033,nocsg,10,5968,586,668,21,53,50.6223237366,50-59,717,7,4,3,7,7,4,3,8,4.1267197683,11616.3750657057,0.0014391888,0,0,0,59,2.508878238756336E-4,3.3874192E-5,3.4285087E-5,77,9
136679359,Disasternat,10,2656,564,641,24,11,59.78093549,50-59,635,6,77,90,167,167,77,90,6,2.4916727009,6514.2209495624,0.1069650392,0.076148907,0.2867812,0,59,4.521934823745819E-4,5.284374E-4,5.348474E-4,147,67
136729875,DanielNow,10,2471,531,2001,11,101,61.0203884149,60-69,651,6,32,71,103,103,32,71,6,2.5065170167,761.8881900789,0.0398666229,0.1435370265,0.36688313,0,59,1.6470666229111199E-4,2.2356966E-4,2.2628158E-4,175,16
137008699,JWBurns11,10,33381,568,539,8,120,45.5132810735,40-49,779,8,1,1,2,2,1,1,1,1,0,8.095914281419891E-5,0,0,139,318,3.177448371356425E-4,1.3549677E-5,1.3714035E-5,135,31
137444494,drdanymorin,10,2136,1476,587,118,1,48.2084867198,40-49,693,6,221,143,364,364,221,143,6,2.3236784938,9819.5570099368,0.3365350935,0.0938152756,0.2732209,0,59,0.001123202,0.0015040141,0.0015154008,25,88
137530133,MLDionne,10,18229,1309,1897,15,1011,54.3510327331,50-59,707,8,6,9,15,15,6,9,7,2.6397538016,897.5932383648,0.0092740309,0.0428571429,0.20833333,0,59,6.821957221743625E-5,4.742387E-5,4.799912E-5,77,1
137778787,matt_bowes,10,8022,590,999,19,36,56.2439894285,50-59,742,7,6,18,24,24,6,18,7,2.9094858798,110.3542543384,0.0028143191,0.0652173913,0.1503268,0,59,6.912609277787494E-5,4.742387E-5,4.799912E-5,175,6
138311326,jpmccullagh,10,2392,150,103,3,4,42.0494868535,40-49,669,6,28,22,50,50,28,22,6,2.7758870384,3772.2388356663,0.0393223466,0.1040816327,0.35561496,0,59,3.125035387219579E-4,1.9647031E-4,1.9885351E-4,175,25
138313609,Jagnets,10,1786,29,99,0,307,28.8281177514,20-29,498,6,3,10,13,13,3,10,7,2.9739319334,24.9975145103,0.0017268753,0.1987179487,0.46363637,0,59,5.855450185054661E-5,2.7099353E-5,2.742807E-5,182,2
138313976,FatherTheo,10,5800,1452,1742,26,5,41.4739455203,40-49,661,6,6,8,14,14,6,8,6,2.8349022448,27.9404069757,0.0110649941,0.0989010989,0.48214287,0,59,7.556793058032999E-5,4.742387E-5,4.799912E-5,77,3
138956534,NDPmc33,10,3518,292,558,2,164,43.4562103666,40-49,682,6,51,87,138,138,51,87,6,2.3562635771,3492.7048902288,0.0944802304,0.1862371734,0.36839056,0,59,2.6010920590038025E-4,3.522916E-4,3.497079E-4,25,22
139949751,arthurmrtinez,10,4547,154,228,0,70,39.8867990267,30-39,681,6,0,0,0,0,0,0,0,0,0,0,0,0,138,314,4.766339181938244E-5,0,0,134,3
140186605,Canada_1867,10,117,106,219,4,0,22.175018001,20-29,495,1,14,32,46,46,14,32,6,2.5919623461,322.0733830677,0.0200421062,0.1217391304,0.38004032,0,59,9.80383839748735E-5,1.0162257E-4,1.02855265E-4,175,0
140252240,cathmckenna,10,3911,1307,628,36,12,52.9347673431,50-59,730,7,51,42,93,93,51,42,6,2.5789283128,1458.1933063517,0.0760454572,0.1167601683,0.27210486,0,59,4.911658765125602E-4,3.522916E-4,3.497079E-4,175,27
140497014,davedua,10,1345,29,95,0,2,17.4208141642,10-19,242,6,0,4,4,4,0,4,7,3.6445892146,0,0,0.4166666667,0.5,0,323,4.766339181938244E-5,0,6.8570175E-6,175,0
140559917,Queendavidg,10,7037,73,79,2,12,22.557814098,20-29,580,7,0,0,0,0,0,0,0,0,0,0,0,0,10,75,4.766339181938244E-5,0,0,9,0
140601401,davidmjbrown,10,1317,810,992,17,1,42.0533559679,40-49,609,5,7,6,13,13,7,6,6,2.8160753077,98.4484142512,0.0069551749,0.0512820513,0.2857143,0,59,7.479135248581457E-5,5.4198706E-5,5.485614E-5,175,1
140899011,ShorterNet,10,629,43,112,0,0,34.58851713,30-39,480,4,13,46,59,59,13,46,6,2.4134685011,193.3008611789,0.0240571213,0.15371128,0.405314,0,59,8.462840027656988E-5,9.484774E-5,9.599824E-5,77,7
140985152,EdithLK,10,1361,616,881,37,10,43.5642613374,40-49,659,5,67,77,144,144,67,77,6,2.4290369298,1516.9319337256,0.1044419126,0.132964258,0.28985506,0,59,3.8116745181248127E-4,4.60689E-4,4.6627718E-4,182,14
141246833,brendajeans,10,1757,171,270,5,34,38.8824744136,30-39,588,6,36,39,75,75,36,39,6,2.594858798,777.894750526,0.0438143964,0.1147747748,0.28506494,0,59,2.134032176624374E-4,2.5066902E-4,2.5370964E-4,182,24
141601658,FlyDownIndieLab,10,80,7,51,0,0,17.4164663491,10-19,78,1,0,0,0,0,0,0,0,0,0,0,0,0,57,142,4.766339181938244E-5,0,0,51,0
142075614,LuisP0lanco,10,20707,241,376,1,271,38.7232094747,30-39,770,8,0,0,0,0,0,0,0,0,0,0,0,0,54,139,4.766339181938244E-5,0,0,48,5
142408161,CelesteCote,10,7115,877,673,33,161,63.4004776639,60-69,719,7,66,70,136,136,66,70,6,2.4717595945,3702.1005082552,0.1074785216,0.0964052288,0.23975927,0,59,4.8650780581674125E-4,4.5391417E-4,4.5942017E-4,77,46
142414161,JasonHjal,10,288,188,419,3,1,23.7071851914,20-29,532,4,39,92,131,131,39,92,6,2.4293989862,986.060222139,0.0658976696,0.1320610687,0.32040405,0,59,2.717356797305165E-4,2.7099354E-4,2.742807E-4,25,2
142781050,GlutenFreeDoll,10,5452,505,587,12,251,48.9602972031,40-49,653,6,1,1,2,2,1,1,7,3.6654598117,0.3954869914,9.097881966006322E-5,0,0,0,59,5.2959920036862476E-5,1.3549677E-5,1.3714035E-5,175,2
142889852,ChantalCarey,10,334,658,2000,15,0,36.0286442139,30-39,553,4,43,161,204,204,43,161,6,2.3037653874,4463.2902577461,0.0693290845,0.1467449049,0.32762232,0,59,2.5633289971630174E-4,2.9809287E-4,2.9485175E-4,25,6
142923968,barbie_portillo,10,2092,204,245,0,85,40.2411047998,40-49,621,6,2,2,4,4,2,2,2,1.5,0,1.6918397403777635E-4,0.0833333333,1,50,135,2.0487890973081165E-4,2.0324514E-5,2.0571053E-5,188,79
143102350,Adamo83,10,966,50,422,0,201,37.8347560463,30-39,527,5,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,451,4.766339181938244E-5,0,6.8570175E-6,197,0
144061938,tmaythai,10,7927,357,1376,2,73,43.4967487582,40-49,672,7,27,44,71,71,27,44,6,2.4493120927,508.1993237668,0.0404735059,0.0973843058,0.34975845,0,59,1.4306847072700847E-4,1.8969548E-4,1.9199649E-4,77,2
144876537,BigJMcC,10,10349,1191,1823,31,16,52.2218365532,50-59,734,7,160,256,416,416,160,256,6,2.1549601738,25390.0852876131,0.1766304994,0.0570956905,0.15770783,0,59,6.093178472862648E-4,0.0010907489,0.0011039798,182,137
144983983,soozerjen,10,233,183,287,11,2,31.6128538411,30-39,484,4,4,6,10,10,4,6,7,3.1372194062,6.1370694061,0.0024936968,0.2555555556,0.45833334,0,59,6.882699816359499E-5,3.3874192E-5,3.4285087E-5,182,2
145480842,DeronBilous,10,2030,785,707,41,1,49.0204142626,40-49,725,6,111,120,231,231,111,120,6,2.367487328,19387.3429234137,0.1420494975,0.0704874835,0.25210202,0,59,5.255780346461684E-4,7.587819E-4,7.6798594E-4,25,240
145524578,KayleHatt,10,8496,721,582,32,13,61.3641491672,60-69,731,7,158,162,320,320,158,162,6,2.2657494569,9577.8873363395,0.2372301078,0.1005877743,0.26645148,0,59,6.867901684825805E-4,0.0010771992,0.0010834087,25,103
145647271,telfordk,10,2324,1277,804,21,5,51.4931715302,50-59,684,6,119,95,214,214,119,95,6,2.3805213613,1972.2082280663,0.1939411449,0.1221096047,0.2989907,0,59,0.0010355221,8.129806E-4,8.228421E-4,175,63
145821257,IanStumpf,10,3433,185,167,3,19,47.5438148339,40-49,688,6,13,9,22,22,13,9,7,3.112961622,596.3794663204,0.0122104737,0.0844155844,0.22794117,0,59,1.455940550036879E-4,9.484774E-5,9.599824E-5,175,10
145935577,jkoblovsky,10,6345,1313,1308,82,6,47.4702218896,40-49,714,7,30,39,69,69,30,39,6,2.4963794352,1121.7678064935,0.0386258277,0.0539215686,0.22884615,0,59,1.82036434321774E-4,2.1001999E-4,2.1256754E-4,77,7
146530868,ashedletzky,10,214,148,105,11,0,40.4545180985,40-49,495,3,17,15,32,32,17,15,7,2.820057929,159.2323716835,0.027026518,0.1189516129,0.3115942,0,59,1.6999309891585758E-4,1.2194709E-4,1.2342632E-4,175,7
146903498,lebza0108,10,22555,424,572,3,159,44.1464324159,40-49,769,8,0,1,1,1,0,1,10,5.8863554108,0,0,0,0,0,247,4.766339181938244E-5,0,6.8570175E-6,131,36
147406418,renatamtzh,10,9419,657,310,0,190,44.7586311406,40-49,739,7,0,0,0,0,0,0,0,0,0,0,0,0,240,617,4.766339181938244E-5,0,0,244,3
147774520,agthsmkt,10,6559,315,182,13,150,55.9122697792,50-59,743,7,35,0,35,35,35,0,0,0,0,0.0203148508,0.2067226891,0.37815127,0,7,2.0309959045792237E-4,2.4389417E-4,0,175,74
147981741,vickyatclc,10,4480,833,665,36,39,49.2460487525,40-49,680,6,166,124,290,290,166,124,6,2.2968863143,10905.0616155363,0.2353998226,0.0720081136,0.2252224,0,59,8.037537420482147E-4,0.001131398,0.0011382649,182,77
148102969,g_prend,10,1081,356,579,5,0,35.7059674548,30-39,597,5,98,121,219,219,98,121,6,2.3182476466,1336.3523356206,0.2065830078,0.136316032,0.4386376,0,59,5.995559650724978E-4,6.70709E-4,6.7884475E-4,25,16
